Date,Year,Month,Geopolitical_Zone,State,Avg_Humidity_Percent,Min_Humidity_Percent,Max_Humidity_Percent
1990-01-01,1990,1,North-West,Kano,28.4,11.0,39.0
1990-02-01,1990,2,North-West,Kano,21.7,7.7,36.9
1990-03-01,1990,3,North-West,Kano,17.1,3.8,34.9
1990-04-01,1990,4,North-West,Kano,38.9,22.6,51.3
1990-05-01,1990,5,North-West,Kano,61.2,46.5,79.4
1990-06-01,1990,6,North-West,Kano,61.7,45.4,81.4
1990-07-01,1990,7,North-West,Kano,72.1,54.7,91.8
1990-08-01,1990,8,North-West,Kano,74.7,56.0,88.0
1990-09-01,1990,9,North-West,Kano,70.4,54.4,87.2
1990-10-01,1990,10,North-West,Kano,56.1,44.3,73.1
1990-11-01,1990,11,North-West,Kano,36.3,22.5,48.4
1990-12-01,1990,12,North-West,Kano,29.8,14.3,47.2
1991-01-01,1991,1,North-West,Kano,25.7,14.7,43.0
1991-02-01,1991,2,North-West,Kano,21.4,2.4,31.8
1991-03-01,1991,3,North-West,Kano,23.2,9.3,38.5
1991-04-01,1991,4,North-West,Kano,35.5,19.1,46.0
1991-05-01,1991,5,North-West,Kano,63.7,44.0,83.7
1991-06-01,1991,6,North-West,Kano,65.8,53.7,79.1
1991-07-01,1991,7,North-West,Kano,76.3,60.7,89.5
1991-08-01,1991,8,North-West,Kano,80.9,65.0,93.9
1991-09-01,1991,9,North-West,Kano,75.0,62.9,94.2
1991-10-01,1991,10,North-West,Kano,59.8,42.9,72.9
1991-11-01,1991,11,North-West,Kano,35.5,17.8,52.6
1991-12-01,1991,12,North-West,Kano,31.9,14.8,43.4
1992-01-01,1992,1,North-West,Kano,27.4,9.8,43.2
1992-02-01,1992,2,North-West,Kano,19.1,5.0,31.5
1992-03-01,1992,3,North-West,Kano,26.5,8.6,43.9
1992-04-01,1992,4,North-West,Kano,35.0,17.2,45.6
1992-05-01,1992,5,North-West,Kano,56.7,40.6,70.3
1992-06-01,1992,6,North-West,Kano,62.5,45.8,81.2
1992-07-01,1992,7,North-West,Kano,73.4,57.1,85.3
1992-08-01,1992,8,North-West,Kano,80.6,63.9,94.8
1992-09-01,1992,9,North-West,Kano,77.5,64.5,89.3
1992-10-01,1992,10,North-West,Kano,56.7,37.7,67.9
1992-11-01,1992,11,North-West,Kano,41.1,29.8,54.3
1992-12-01,1992,12,North-West,Kano,33.5,21.9,50.4
1993-01-01,1993,1,North-West,Kano,28.8,12.9,47.1
1993-02-01,1993,2,North-West,Kano,21.2,6.7,35.7
1993-03-01,1993,3,North-West,Kano,25.1,10.3,41.7
1993-04-01,1993,4,North-West,Kano,32.3,13.6,44.4
1993-05-01,1993,5,North-West,Kano,54.4,41.2,66.8
1993-06-01,1993,6,North-West,Kano,64.8,54.1,83.0
1993-07-01,1993,7,North-West,Kano,72.0,61.2,87.2
1993-08-01,1993,8,North-West,Kano,78.7,65.0,88.8
1993-09-01,1993,9,North-West,Kano,77.4,66.3,89.8
1993-10-01,1993,10,North-West,Kano,59.6,48.4,76.0
1993-11-01,1993,11,North-West,Kano,36.1,22.4,50.4
1993-12-01,1993,12,North-West,Kano,34.3,20.2,52.1
1994-01-01,1994,1,North-West,Kano,28.2,13.4,40.3
1994-02-01,1994,2,North-West,Kano,19.3,4.5,34.4
1994-03-01,1994,3,North-West,Kano,19.2,5.0,32.3
1994-04-01,1994,4,North-West,Kano,42.4,23.5,55.4
1994-05-01,1994,5,North-West,Kano,45.9,29.2,58.7
1994-06-01,1994,6,North-West,Kano,62.2,43.5,75.1
1994-07-01,1994,7,North-West,Kano,71.2,52.0,87.8
1994-08-01,1994,8,North-West,Kano,82.7,64.0,100.4
1994-09-01,1994,9,North-West,Kano,81.8,69.7,93.0
1994-10-01,1994,10,North-West,Kano,76.4,64.2,88.5
1994-11-01,1994,11,North-West,Kano,49.5,30.1,68.9
1994-12-01,1994,12,North-West,Kano,42.8,26.7,61.8
1995-01-01,1995,1,North-West,Kano,33.2,14.0,45.8
1995-02-01,1995,2,North-West,Kano,27.4,11.4,44.8
1995-03-01,1995,3,North-West,Kano,27.5,12.8,37.6
1995-04-01,1995,4,North-West,Kano,39.0,27.3,51.4
1995-05-01,1995,5,North-West,Kano,53.5,42.5,70.0
1995-06-01,1995,6,North-West,Kano,65.4,47.7,84.9
1995-07-01,1995,7,North-West,Kano,73.9,55.1,89.9
1995-08-01,1995,8,North-West,Kano,80.9,65.0,97.8
1995-09-01,1995,9,North-West,Kano,80.4,64.1,94.8
1995-10-01,1995,10,North-West,Kano,69.9,54.1,87.7
1995-11-01,1995,11,North-West,Kano,44.8,28.7,58.2
1995-12-01,1995,12,North-West,Kano,36.8,21.5,52.5
1996-01-01,1996,1,North-West,Kano,27.7,11.8,41.9
1996-02-01,1996,2,North-West,Kano,25.1,10.9,45.1
1996-03-01,1996,3,North-West,Kano,25.0,13.7,36.2
1996-04-01,1996,4,North-West,Kano,30.1,15.5,40.1
1996-05-01,1996,5,North-West,Kano,56.8,44.8,75.4
1996-06-01,1996,6,North-West,Kano,65.6,50.7,76.7
1996-07-01,1996,7,North-West,Kano,74.1,56.8,90.4
1996-08-01,1996,8,North-West,Kano,79.6,68.4,91.0
1996-09-01,1996,9,North-West,Kano,80.0,65.0,94.8
1996-10-01,1996,10,North-West,Kano,68.7,55.0,88.3
1996-11-01,1996,11,North-West,Kano,44.1,26.8,57.7
1996-12-01,1996,12,North-West,Kano,35.0,15.4,54.4
1997-01-01,1997,1,North-West,Kano,29.5,16.2,43.4
1997-02-01,1997,2,North-West,Kano,22.6,11.4,39.6
1997-03-01,1997,3,North-West,Kano,30.4,20.0,47.6
1997-04-01,1997,4,North-West,Kano,42.7,31.2,54.1
1997-05-01,1997,5,North-West,Kano,60.0,44.5,70.1
1997-06-01,1997,6,North-West,Kano,68.2,51.7,79.2
1997-07-01,1997,7,North-West,Kano,71.0,60.4,90.5
1997-08-01,1997,8,North-West,Kano,75.9,63.1,89.1
1997-09-01,1997,9,North-West,Kano,73.4,62.4,91.0
1997-10-01,1997,10,North-West,Kano,62.7,45.3,72.7
1997-11-01,1997,11,North-West,Kano,36.7,23.0,53.0
1997-12-01,1997,12,North-West,Kano,29.4,16.0,46.4
1998-01-01,1998,1,North-West,Kano,25.9,6.2,38.7
1998-02-01,1998,2,North-West,Kano,21.2,6.3,40.8
1998-03-01,1998,3,North-West,Kano,16.0,-3.8,27.3
1998-04-01,1998,4,North-West,Kano,32.1,13.1,51.8
1998-05-01,1998,5,North-West,Kano,56.2,46.0,75.1
1998-06-01,1998,6,North-West,Kano,61.0,46.9,73.3
1998-07-01,1998,7,North-West,Kano,70.0,51.5,85.6
1998-08-01,1998,8,North-West,Kano,78.6,65.3,95.0
1998-09-01,1998,9,North-West,Kano,80.4,67.6,94.0
1998-10-01,1998,10,North-West,Kano,65.7,46.8,85.6
1998-11-01,1998,11,North-West,Kano,44.2,28.2,63.2
1998-12-01,1998,12,North-West,Kano,37.9,23.6,56.2
1999-01-01,1999,1,North-West,Kano,30.1,14.7,43.4
1999-02-01,1999,2,North-West,Kano,27.3,12.2,44.4
1999-03-01,1999,3,North-West,Kano,18.4,2.7,34.7
1999-04-01,1999,4,North-West,Kano,23.4,3.9,41.8
1999-05-01,1999,5,North-West,Kano,30.8,18.3,46.2
1999-06-01,1999,6,North-West,Kano,42.2,24.2,60.2
1999-07-01,1999,7,North-West,Kano,54.6,39.7,72.2
1999-08-01,1999,8,North-West,Kano,65.9,51.7,80.9
1999-09-01,1999,9,North-West,Kano,57.6,39.4,70.0
1999-10-01,1999,10,North-West,Kano,47.8,30.8,60.5
1999-11-01,1999,11,North-West,Kano,28.2,18.1,39.8
1999-12-01,1999,12,North-West,Kano,23.5,10.7,34.1
2000-01-01,2000,1,North-West,Kano,24.6,13.0,38.6
2000-02-01,2000,2,North-West,Kano,20.0,2.2,35.2
2000-03-01,2000,3,North-West,Kano,14.8,0.8,33.2
2000-04-01,2000,4,North-West,Kano,15.2,-2.4,27.6
2000-05-01,2000,5,North-West,Kano,30.8,20.5,42.1
2000-06-01,2000,6,North-West,Kano,63.5,44.8,81.4
2000-07-01,2000,7,North-West,Kano,71.1,60.5,86.1
2000-08-01,2000,8,North-West,Kano,72.3,59.2,87.4
2000-09-01,2000,9,North-West,Kano,70.7,54.8,89.4
2000-10-01,2000,10,North-West,Kano,52.9,36.9,71.5
2000-11-01,2000,11,North-West,Kano,30.8,11.0,44.6
2000-12-01,2000,12,North-West,Kano,28.1,17.2,44.8
2001-01-01,2001,1,North-West,Kano,22.2,7.5,40.3
2001-02-01,2001,2,North-West,Kano,19.7,8.5,36.1
2001-03-01,2001,3,North-West,Kano,14.4,0.4,32.4
2001-04-01,2001,4,North-West,Kano,38.1,24.5,50.2
2001-05-01,2001,5,North-West,Kano,48.4,37.3,67.4
2001-06-01,2001,6,North-West,Kano,60.1,48.2,76.8
2001-07-01,2001,7,North-West,Kano,69.1,57.3,84.6
2001-08-01,2001,8,North-West,Kano,78.5,67.4,95.5
2001-09-01,2001,9,North-West,Kano,74.1,56.9,84.6
2001-10-01,2001,10,North-West,Kano,50.1,34.6,61.5
2001-11-01,2001,11,North-West,Kano,33.7,17.4,46.1
2001-12-01,2001,12,North-West,Kano,28.9,10.2,40.9
2002-01-01,2002,1,North-West,Kano,24.4,4.9,43.1
2002-02-01,2002,2,North-West,Kano,19.8,2.5,31.0
2002-03-01,2002,3,North-West,Kano,19.8,9.6,30.5
2002-04-01,2002,4,North-West,Kano,35.1,24.1,45.6
2002-05-01,2002,5,North-West,Kano,41.5,22.9,53.7
2002-06-01,2002,6,North-West,Kano,58.6,45.0,71.4
2002-07-01,2002,7,North-West,Kano,65.6,52.0,83.9
2002-08-01,2002,8,North-West,Kano,71.8,61.5,84.8
2002-09-01,2002,9,North-West,Kano,70.3,58.8,80.9
2002-10-01,2002,10,North-West,Kano,53.0,37.5,72.3
2002-11-01,2002,11,North-West,Kano,31.5,15.8,49.7
2002-12-01,2002,12,North-West,Kano,27.0,13.2,40.1
2003-01-01,2003,1,North-West,Kano,22.3,7.3,34.4
2003-02-01,2003,2,North-West,Kano,18.9,-0.7,31.4
2003-03-01,2003,3,North-West,Kano,14.9,4.4,24.9
2003-04-01,2003,4,North-West,Kano,36.1,20.9,52.7
2003-05-01,2003,5,North-West,Kano,35.5,20.4,53.6
2003-06-01,2003,6,North-West,Kano,56.1,46.0,69.9
2003-07-01,2003,7,North-West,Kano,66.2,55.5,82.7
2003-08-01,2003,8,North-West,Kano,70.9,60.3,89.0
2003-09-01,2003,9,North-West,Kano,72.0,55.1,84.3
2003-10-01,2003,10,North-West,Kano,50.8,35.7,68.9
2003-11-01,2003,11,North-West,Kano,32.5,14.2,47.6
2003-12-01,2003,12,North-West,Kano,26.4,11.4,42.2
2004-01-01,2004,1,North-West,Kano,21.8,6.7,37.0
2004-02-01,2004,2,North-West,Kano,17.6,3.6,35.1
2004-03-01,2004,3,North-West,Kano,15.3,4.9,26.1
2004-04-01,2004,4,North-West,Kano,25.4,12.0,39.0
2004-05-01,2004,5,North-West,Kano,59.0,48.7,77.7
2004-06-01,2004,6,North-West,Kano,53.4,34.7,66.3
2004-07-01,2004,7,North-West,Kano,56.7,39.5,75.4
2004-08-01,2004,8,North-West,Kano,64.5,48.6,75.2
2004-09-01,2004,9,North-West,Kano,54.7,35.8,66.5
2004-10-01,2004,10,North-West,Kano,32.9,17.2,49.5
2004-11-01,2004,11,North-West,Kano,22.4,8.4,36.6
2004-12-01,2004,12,North-West,Kano,21.0,10.4,35.4
2005-01-01,2005,1,North-West,Kano,21.2,2.8,37.8
2005-02-01,2005,2,North-West,Kano,18.6,7.6,29.4
2005-03-01,2005,3,North-West,Kano,15.0,-4.1,26.5
2005-04-01,2005,4,North-West,Kano,23.6,10.6,37.8
2005-05-01,2005,5,North-West,Kano,37.1,17.2,52.9
2005-06-01,2005,6,North-West,Kano,55.1,43.4,69.2
2005-07-01,2005,7,North-West,Kano,62.2,45.7,75.9
2005-08-01,2005,8,North-West,Kano,65.9,50.5,77.8
2005-09-01,2005,9,North-West,Kano,65.1,47.6,80.1
2005-10-01,2005,10,North-West,Kano,45.2,30.5,58.4
2005-11-01,2005,11,North-West,Kano,27.0,16.0,40.8
2005-12-01,2005,12,North-West,Kano,25.0,11.9,43.7
2006-01-01,2006,1,North-West,Kano,21.4,3.8,35.8
2006-02-01,2006,2,North-West,Kano,18.4,0.3,35.1
2006-03-01,2006,3,North-West,Kano,12.4,-6.2,32.2
2006-04-01,2006,4,North-West,Kano,15.6,-3.4,26.9
2006-05-01,2006,5,North-West,Kano,41.8,23.7,60.8
2006-06-01,2006,6,North-West,Kano,41.5,29.2,61.0
2006-07-01,2006,7,North-West,Kano,48.6,37.9,63.2
2006-08-01,2006,8,North-West,Kano,71.0,55.6,82.6
2006-09-01,2006,9,North-West,Kano,68.5,55.9,80.1
2006-10-01,2006,10,North-West,Kano,51.1,39.5,67.7
2006-11-01,2006,11,North-West,Kano,31.1,17.5,42.2
2006-12-01,2006,12,North-West,Kano,27.2,11.5,46.0
2007-01-01,2007,1,North-West,Kano,24.8,12.0,43.6
2007-02-01,2007,2,North-West,Kano,17.7,1.0,29.1
2007-03-01,2007,3,North-West,Kano,15.1,-1.4,34.7
2007-04-01,2007,4,North-West,Kano,31.7,18.7,48.6
2007-05-01,2007,5,North-West,Kano,46.3,30.2,62.7
2007-06-01,2007,6,North-West,Kano,62.4,48.4,75.9
2007-07-01,2007,7,North-West,Kano,70.1,50.8,82.3
2007-08-01,2007,8,North-West,Kano,80.7,68.0,97.1
2007-09-01,2007,9,North-West,Kano,76.2,57.0,89.7
2007-10-01,2007,10,North-West,Kano,56.4,37.6,72.3
2007-11-01,2007,11,North-West,Kano,36.5,23.9,49.2
2007-12-01,2007,12,North-West,Kano,31.3,17.7,50.0
2008-01-01,2008,1,North-West,Kano,29.7,17.3,41.4
2008-02-01,2008,2,North-West,Kano,20.5,4.7,32.7
2008-03-01,2008,3,North-West,Kano,16.3,0.9,30.9
2008-04-01,2008,4,North-West,Kano,22.3,5.6,37.6
2008-05-01,2008,5,North-West,Kano,40.7,20.8,54.9
2008-06-01,2008,6,North-West,Kano,49.9,38.9,63.7
2008-07-01,2008,7,North-West,Kano,67.4,50.4,84.1
2008-08-01,2008,8,North-West,Kano,79.3,61.1,92.9
2008-09-01,2008,9,North-West,Kano,78.1,61.1,92.2
2008-10-01,2008,10,North-West,Kano,57.2,44.1,69.8
2008-11-01,2008,11,North-West,Kano,35.7,19.3,49.8
2008-12-01,2008,12,North-West,Kano,32.3,16.1,42.5
2009-01-01,2009,1,North-West,Kano,26.2,14.2,38.1
2009-02-01,2009,2,North-West,Kano,18.8,5.6,36.3
2009-03-01,2009,3,North-West,Kano,14.9,-1.4,31.4
2009-04-01,2009,4,North-West,Kano,35.3,21.4,50.5
2009-05-01,2009,5,North-West,Kano,41.2,25.3,56.5
2009-06-01,2009,6,North-West,Kano,50.8,33.1,70.2
2009-07-01,2009,7,North-West,Kano,62.7,43.1,80.8
2009-08-01,2009,8,North-West,Kano,73.3,56.6,83.5
2009-09-01,2009,9,North-West,Kano,70.0,52.7,81.0
2009-10-01,2009,10,North-West,Kano,56.3,36.7,75.1
2009-11-01,2009,11,North-West,Kano,33.4,18.8,51.2
2009-12-01,2009,12,North-West,Kano,24.7,6.1,42.5
2010-01-01,2010,1,North-West,Kano,22.9,7.9,35.5
2010-02-01,2010,2,North-West,Kano,17.3,0.3,33.2
2010-03-01,2010,3,North-West,Kano,18.7,5.5,32.5
2010-04-01,2010,4,North-West,Kano,26.6,13.7,38.1
2010-05-01,2010,5,North-West,Kano,42.5,31.6,57.3
2010-06-01,2010,6,North-West,Kano,61.1,49.5,75.3
2010-07-01,2010,7,North-West,Kano,72.5,58.3,84.0
2010-08-01,2010,8,North-West,Kano,78.2,61.2,89.4
2010-09-01,2010,9,North-West,Kano,80.3,62.9,96.2
2010-10-01,2010,10,North-West,Kano,69.3,52.7,80.2
2010-11-01,2010,11,North-West,Kano,41.8,27.6,52.0
2010-12-01,2010,12,North-West,Kano,33.0,22.1,49.2
2011-01-01,2011,1,North-West,Kano,28.0,16.6,46.3
2011-02-01,2011,2,North-West,Kano,25.0,14.7,38.0
2011-03-01,2011,3,North-West,Kano,16.2,-0.1,29.3
2011-04-01,2011,4,North-West,Kano,21.8,4.5,32.6
2011-05-01,2011,5,North-West,Kano,42.5,28.5,60.6
2011-06-01,2011,6,North-West,Kano,52.2,41.0,67.6
2011-07-01,2011,7,North-West,Kano,57.3,41.9,76.3
2011-08-01,2011,8,North-West,Kano,72.0,60.6,85.0
2011-09-01,2011,9,North-West,Kano,71.4,53.0,82.9
2011-10-01,2011,10,North-West,Kano,55.8,38.7,70.3
2011-11-01,2011,11,North-West,Kano,30.0,14.4,41.5
2011-12-01,2011,12,North-West,Kano,27.5,11.4,46.2
2012-01-01,2012,1,North-West,Kano,25.3,13.4,39.9
2012-02-01,2012,2,North-West,Kano,19.3,3.4,38.8
2012-03-01,2012,3,North-West,Kano,13.8,-5.0,29.7
2012-04-01,2012,4,North-West,Kano,30.2,11.1,41.3
2012-05-01,2012,5,North-West,Kano,52.6,38.0,68.7
2012-06-01,2012,6,North-West,Kano,66.3,51.9,77.9
2012-07-01,2012,7,North-West,Kano,74.4,64.0,86.3
2012-08-01,2012,8,North-West,Kano,82.8,69.3,93.2
2012-09-01,2012,9,North-West,Kano,79.9,60.5,94.5
2012-10-01,2012,10,North-West,Kano,67.4,51.0,77.8
2012-11-01,2012,11,North-West,Kano,45.2,28.5,63.9
2012-12-01,2012,12,North-West,Kano,37.1,23.0,52.5
2013-01-01,2013,1,North-West,Kano,32.0,19.6,49.8
2013-02-01,2013,2,North-West,Kano,24.1,11.3,37.9
2013-03-01,2013,3,North-West,Kano,20.5,7.6,31.8
2013-04-01,2013,4,North-West,Kano,29.6,13.7,46.8
2013-05-01,2013,5,North-West,Kano,39.9,26.9,53.5
2013-06-01,2013,6,North-West,Kano,51.1,37.9,62.9
2013-07-01,2013,7,North-West,Kano,59.2,42.8,71.7
2013-08-01,2013,8,North-West,Kano,74.7,56.8,91.3
2013-09-01,2013,9,North-West,Kano,66.0,55.9,78.4
2013-10-01,2013,10,North-West,Kano,44.7,33.7,58.0
2013-11-01,2013,11,North-West,Kano,27.0,16.8,42.9
2013-12-01,2013,12,North-West,Kano,25.9,6.9,42.2
2014-01-01,2014,1,North-West,Kano,20.2,4.7,39.3
2014-02-01,2014,2,North-West,Kano,16.8,6.5,35.6
2014-03-01,2014,3,North-West,Kano,20.3,2.0,32.6
2014-04-01,2014,4,North-West,Kano,33.3,22.3,43.7
2014-05-01,2014,5,North-West,Kano,41.8,29.6,59.0
2014-06-01,2014,6,North-West,Kano,49.7,31.4,62.2
2014-07-01,2014,7,North-West,Kano,61.1,49.7,73.7
2014-08-01,2014,8,North-West,Kano,73.5,58.2,90.7
2014-09-01,2014,9,North-West,Kano,70.0,55.4,82.8
2014-10-01,2014,10,North-West,Kano,49.1,37.8,62.7
2014-11-01,2014,11,North-West,Kano,30.1,18.7,43.5
2014-12-01,2014,12,North-West,Kano,26.6,14.6,39.7
2015-01-01,2015,1,North-West,Kano,23.0,5.4,33.2
2015-02-01,2015,2,North-West,Kano,18.3,-1.1,31.3
2015-03-01,2015,3,North-West,Kano,19.8,9.7,33.4
2015-04-01,2015,4,North-West,Kano,14.0,-1.6,32.3
2015-05-01,2015,5,North-West,Kano,27.6,11.9,39.0
2015-06-01,2015,6,North-West,Kano,45.4,25.5,65.0
2015-07-01,2015,7,North-West,Kano,58.0,43.9,72.7
2015-08-01,2015,8,North-West,Kano,74.8,59.0,94.6
2015-09-01,2015,9,North-West,Kano,69.0,57.2,87.2
2015-10-01,2015,10,North-West,Kano,49.8,33.9,61.6
2015-11-01,2015,11,North-West,Kano,30.7,20.3,46.9
2015-12-01,2015,12,North-West,Kano,29.1,18.3,45.4
2016-01-01,2016,1,North-West,Kano,22.2,8.9,38.0
2016-02-01,2016,2,North-West,Kano,17.8,-1.7,34.4
2016-03-01,2016,3,North-West,Kano,23.8,8.3,39.5
2016-04-01,2016,4,North-West,Kano,29.7,10.4,42.6
2016-05-01,2016,5,North-West,Kano,39.5,27.0,58.9
2016-06-01,2016,6,North-West,Kano,52.5,33.6,67.5
2016-07-01,2016,7,North-West,Kano,66.0,48.8,85.3
2016-08-01,2016,8,North-West,Kano,72.4,57.4,82.6
2016-09-01,2016,9,North-West,Kano,68.6,57.2,88.2
2016-10-01,2016,10,North-West,Kano,47.2,30.8,60.7
2016-11-01,2016,11,North-West,Kano,30.3,16.4,43.2
2016-12-01,2016,12,North-West,Kano,25.8,11.3,36.2
2017-01-01,2017,1,North-West,Kano,23.4,5.6,42.4
2017-02-01,2017,2,North-West,Kano,13.6,-4.6,26.2
2017-03-01,2017,3,North-West,Kano,13.9,3.5,26.7
2017-04-01,2017,4,North-West,Kano,22.6,4.6,41.8
2017-05-01,2017,5,North-West,Kano,49.4,32.0,62.1
2017-06-01,2017,6,North-West,Kano,58.2,41.8,72.6
2017-07-01,2017,7,North-West,Kano,68.0,51.2,84.8
2017-08-01,2017,8,North-West,Kano,76.2,56.8,91.7
2017-09-01,2017,9,North-West,Kano,68.3,51.6,79.7
2017-10-01,2017,10,North-West,Kano,43.2,24.8,61.7
2017-11-01,2017,11,North-West,Kano,28.1,11.4,44.7
2017-12-01,2017,12,North-West,Kano,29.3,13.6,40.8
2018-01-01,2018,1,North-West,Kano,21.5,5.0,41.0
2018-02-01,2018,2,North-West,Kano,22.6,4.8,40.3
2018-03-01,2018,3,North-West,Kano,14.5,3.0,31.2
2018-04-01,2018,4,North-West,Kano,24.9,6.3,36.5
2018-05-01,2018,5,North-West,Kano,44.5,32.3,56.0
2018-06-01,2018,6,North-West,Kano,49.7,36.3,66.2
2018-07-01,2018,7,North-West,Kano,59.6,41.8,72.1
2018-08-01,2018,8,North-West,Kano,72.9,60.8,82.9
2018-09-01,2018,9,North-West,Kano,70.7,57.3,84.6
2018-10-01,2018,10,North-West,Kano,52.8,33.5,71.2
2018-11-01,2018,11,North-West,Kano,29.9,15.4,46.9
2018-12-01,2018,12,North-West,Kano,27.5,16.9,41.9
2019-01-01,2019,1,North-West,Kano,19.4,1.6,36.6
2019-02-01,2019,2,North-West,Kano,19.3,6.5,35.3
2019-03-01,2019,3,North-West,Kano,17.5,3.2,37.3
2019-04-01,2019,4,North-West,Kano,21.2,8.2,32.6
2019-05-01,2019,5,North-West,Kano,46.8,29.7,60.2
2019-06-01,2019,6,North-West,Kano,49.2,37.1,67.1
2019-07-01,2019,7,North-West,Kano,59.7,40.2,69.9
2019-08-01,2019,8,North-West,Kano,76.5,59.1,93.2
2019-09-01,2019,9,North-West,Kano,69.2,55.6,86.8
2019-10-01,2019,10,North-West,Kano,65.9,55.4,79.5
2019-11-01,2019,11,North-West,Kano,42.6,27.1,56.8
2019-12-01,2019,12,North-West,Kano,28.0,15.3,39.7
2020-01-01,2020,1,North-West,Kano,26.2,14.8,40.1
2020-02-01,2020,2,North-West,Kano,20.8,6.8,32.0
2020-03-01,2020,3,North-West,Kano,21.9,6.9,40.9
2020-04-01,2020,4,North-West,Kano,46.3,35.7,60.5
2020-05-01,2020,5,North-West,Kano,55.2,42.2,71.0
2020-06-01,2020,6,North-West,Kano,59.2,43.3,73.2
2020-07-01,2020,7,North-West,Kano,73.1,54.9,83.3
2020-08-01,2020,8,North-West,Kano,82.4,71.9,96.2
2020-09-01,2020,9,North-West,Kano,79.9,63.1,99.6
2020-10-01,2020,10,North-West,Kano,63.9,51.9,74.0
2020-11-01,2020,11,North-West,Kano,57.1,43.3,75.3
2020-12-01,2020,12,North-West,Kano,41.4,21.8,57.8
2021-01-01,2021,1,North-West,Kano,30.2,13.4,42.8
2021-02-01,2021,2,North-West,Kano,24.0,6.6,39.8
2021-03-01,2021,3,North-West,Kano,26.1,10.4,38.3
2021-04-01,2021,4,North-West,Kano,24.6,8.0,44.5
2021-05-01,2021,5,North-West,Kano,37.9,21.5,53.9
2021-06-01,2021,6,North-West,Kano,61.4,43.8,75.9
2021-07-01,2021,7,North-West,Kano,79.7,60.4,91.1
2021-08-01,2021,8,North-West,Kano,84.2,72.5,100.2
2021-09-01,2021,9,North-West,Kano,82.6,68.1,94.6
2021-10-01,2021,10,North-West,Kano,70.2,56.1,88.4
2021-11-01,2021,11,North-West,Kano,58.1,40.3,71.8
2021-12-01,2021,12,North-West,Kano,64.9,52.3,77.3
2022-01-01,2022,1,North-West,Kano,54.6,43.9,73.7
2022-02-01,2022,2,North-West,Kano,38.9,26.0,57.4
2022-03-01,2022,3,North-West,Kano,27.2,13.6,39.3
2022-04-01,2022,4,North-West,Kano,47.1,31.2,64.9
2022-05-01,2022,5,North-West,Kano,56.1,41.3,69.9
2022-06-01,2022,6,North-West,Kano,68.1,52.7,83.3
2022-07-01,2022,7,North-West,Kano,73.0,54.0,90.4
2022-08-01,2022,8,North-West,Kano,79.9,66.7,99.8
2022-09-01,2022,9,North-West,Kano,77.8,67.1,88.1
2022-10-01,2022,10,North-West,Kano,62.4,43.8,80.5
2022-11-01,2022,11,North-West,Kano,45.6,33.8,65.4
2022-12-01,2022,12,North-West,Kano,36.6,26.4,51.6
2023-01-01,2023,1,North-West,Kano,32.4,22.0,43.1
2023-02-01,2023,2,North-West,Kano,23.3,7.2,36.2
2023-03-01,2023,3,North-West,Kano,21.8,4.1,39.2
2023-04-01,2023,4,North-West,Kano,32.6,14.9,50.4
2023-05-01,2023,5,North-West,Kano,46.6,31.0,61.9
2023-06-01,2023,6,North-West,Kano,56.3,39.2,73.0
2023-07-01,2023,7,North-West,Kano,56.0,41.6,72.0
2023-08-01,2023,8,North-West,Kano,66.4,53.7,78.8
2023-09-01,2023,9,North-West,Kano,63.8,45.6,80.3
2023-10-01,2023,10,North-West,Kano,44.5,32.7,62.8
2023-11-01,2023,11,North-West,Kano,33.0,13.1,52.5
2023-12-01,2023,12,North-West,Kano,27.1,9.7,39.7
1990-01-01,1990,1,North-West,Sokoto,22.6,2.6,34.2
1990-02-01,1990,2,North-West,Sokoto,15.1,-3.2,33.7
1990-03-01,1990,3,North-West,Sokoto,12.4,-7.2,28.6
1990-04-01,1990,4,North-West,Sokoto,33.1,18.7,52.0
1990-05-01,1990,5,North-West,Sokoto,50.6,37.6,61.0
1990-06-01,1990,6,North-West,Sokoto,51.6,38.4,66.8
1990-07-01,1990,7,North-West,Sokoto,67.2,55.2,78.7
1990-08-01,1990,8,North-West,Sokoto,73.7,54.9,92.4
1990-09-01,1990,9,North-West,Sokoto,69.2,52.9,81.8
1990-10-01,1990,10,North-West,Sokoto,49.4,37.9,68.7
1990-11-01,1990,11,North-West,Sokoto,29.6,12.3,43.6
1990-12-01,1990,12,North-West,Sokoto,24.0,7.8,40.8
1991-01-01,1991,1,North-West,Sokoto,19.2,4.3,31.9
1991-02-01,1991,2,North-West,Sokoto,19.0,6.1,34.2
1991-03-01,1991,3,North-West,Sokoto,22.1,8.8,40.1
1991-04-01,1991,4,North-West,Sokoto,30.4,12.2,44.4
1991-05-01,1991,5,North-West,Sokoto,56.6,37.0,73.4
1991-06-01,1991,6,North-West,Sokoto,59.2,42.1,71.1
1991-07-01,1991,7,North-West,Sokoto,73.8,58.7,87.1
1991-08-01,1991,8,North-West,Sokoto,83.0,63.8,96.3
1991-09-01,1991,9,North-West,Sokoto,78.8,60.9,91.4
1991-10-01,1991,10,North-West,Sokoto,62.7,48.0,82.2
1991-11-01,1991,11,North-West,Sokoto,33.9,23.0,53.4
1991-12-01,1991,12,North-West,Sokoto,26.5,14.3,39.6
1992-01-01,1992,1,North-West,Sokoto,23.1,7.8,36.8
