Date,Year,Month,Geopolitical_Zone,State,Rainfall_mm,Rainy_Days,Max_Daily_Rainfall_mm,Rainfall_Intensity,Drought_Index,Flood_Risk_Index
2016-03-01,2016,3,North-West,Kaduna,29.7,6,11.0,4.95,0.252,0.277
2016-04-01,2016,4,North-West,Kaduna,164.3,30,53.5,5.48,0.0,0.39
2016-05-01,2016,5,North-West,Kaduna,173.7,30,53.1,5.79,0.233,0.235
2016-06-01,2016,6,North-West,Kaduna,185.0,30,80.7,6.17,0.267,0.32
2016-07-01,2016,7,North-West,Kaduna,341.7,30,106.9,11.39,0.023,0.306
2016-08-01,2016,8,North-West,Kaduna,251.8,30,117.8,8.39,0.294,0.331
2016-09-01,2016,9,North-West,Kaduna,390.6,30,161.5,13.02,0.0,0.565
2016-10-01,2016,10,North-West,Kaduna,88.3,18,30.2,4.91,0.206,0.272
2016-11-01,2016,11,North-West,Kaduna,0.0,0,0.0,0.0,1.0,0.0
2016-12-01,2016,12,North-West,Kaduna,0.0,0,0.0,0.0,1.0,0.0
2017-01-01,2017,1,North-West,Kaduna,0.0,0,0.0,0.0,1.0,0.0
2017-02-01,2017,2,North-West,Kaduna,0.0,0,0.0,0.0,1.0,0.0
2017-03-01,2017,3,North-West,Kaduna,0.0,0,0.0,0.0,1.0,0.0
2017-04-01,2017,4,North-West,Kaduna,43.1,9,14.7,4.79,0.686,0.107
2017-05-01,2017,5,North-West,Kaduna,221.0,30,97.5,7.37,0.024,0.431
2017-06-01,2017,6,North-West,Kaduna,336.7,30,107.3,11.22,0.0,0.425
2017-07-01,2017,7,North-West,Kaduna,475.3,30,225.0,15.84,0.0,0.644
2017-08-01,2017,8,North-West,Kaduna,354.0,30,113.1,11.8,0.007,0.317
2017-09-01,2017,9,North-West,Kaduna,179.3,30,71.4,5.98,0.373,0.25
2017-10-01,2017,10,North-West,Kaduna,39.4,8,16.0,4.92,0.646,0.144
2017-11-01,2017,11,North-West,Kaduna,0.0,0,0.0,0.0,1.0,0.0
2017-12-01,2017,12,North-West,Kaduna,0.3,0,0.1,0.3,0.959,0.014
2018-01-01,2018,1,North-West,Kaduna,0.0,0,0.0,0.0,1.0,0.0
2018-02-01,2018,2,North-West,Kaduna,47.6,10,22.4,4.76,0.0,1.0
2018-03-01,2018,3,North-West,Kaduna,1.5,0,0.6,1.5,0.962,0.015
2018-04-01,2018,4,North-West,Kaduna,15.6,3,5.2,5.2,0.886,0.038
2018-05-01,2018,5,North-West,Kaduna,186.7,30,85.6,6.22,0.175,0.378
2018-06-01,2018,6,North-West,Kaduna,210.1,30,68.9,7.0,0.167,0.273
2018-07-01,2018,7,North-West,Kaduna,319.0,30,143.3,10.63,0.088,0.41
2018-08-01,2018,8,North-West,Kaduna,287.9,30,89.2,9.6,0.192,0.25
2018-09-01,2018,9,North-West,Kaduna,262.8,30,99.5,8.76,0.081,0.348
2018-10-01,2018,10,North-West,Kaduna,110.7,22,54.2,5.03,0.005,0.487
2018-11-01,2018,11,North-West,Kaduna,0.0,0,0.0,0.0,1.0,0.0
2018-12-01,2018,12,North-West,Kaduna,0.1,0,0.0,0.1,0.986,0.0
2019-01-01,2019,1,North-West,Kaduna,0.0,0,0.0,0.0,1.0,0.0
2019-02-01,2019,2,North-West,Kaduna,0.0,0,0.0,0.0,1.0,0.0
2019-03-01,2019,3,North-West,Kaduna,185.8,30,60.3,6.19,0.0,1.0
2019-04-01,2019,4,North-West,Kaduna,18.4,4,9.1,4.6,0.866,0.066
2019-05-01,2019,5,North-West,Kaduna,91.1,18,30.0,5.06,0.598,0.133
2019-06-01,2019,6,North-West,Kaduna,110.1,22,45.2,5.0,0.564,0.179
2019-07-01,2019,7,North-West,Kaduna,230.8,30,69.7,7.69,0.34,0.199
2019-08-01,2019,8,North-West,Kaduna,345.1,30,126.8,11.5,0.032,0.356
2019-09-01,2019,9,North-West,Kaduna,252.7,30,92.4,8.42,0.116,0.323
2019-10-01,2019,10,North-West,Kaduna,230.5,30,92.2,7.68,0.0,0.829
2019-11-01,2019,11,North-West,Kaduna,158.5,30,70.3,5.28,0.0,1.0
2019-12-01,2019,12,North-West,Kaduna,0.0,0,0.0,0.0,1.0,0.0
2020-01-01,2020,1,North-West,Kaduna,0.0,0,0.0,0.0,1.0,0.0
2020-02-01,2020,2,North-West,Kaduna,0.0,0,0.0,0.0,1.0,0.0
2020-03-01,2020,3,North-West,Kaduna,238.9,30,74.2,7.96,0.0,1.0
2020-04-01,2020,4,North-West,Kaduna,634.3,30,212.7,21.14,0.0,1.0
2020-05-01,2020,5,North-West,Kaduna,357.0,30,166.9,11.9,0.0,0.737
2020-06-01,2020,6,North-West,Kaduna,217.3,30,96.7,7.24,0.139,0.383
2020-07-01,2020,7,North-West,Kaduna,1021.5,30,403.9,34.05,0.0,1.0
2020-08-01,2020,8,North-West,Kaduna,404.6,30,124.4,13.49,0.0,0.349
2020-09-01,2020,9,North-West,Kaduna,380.3,30,186.1,12.68,0.0,0.651
2020-10-01,2020,10,North-West,Kaduna,117.3,23,51.0,5.1,0.0,0.459
2020-11-01,2020,11,North-West,Kaduna,27.3,5,11.1,5.46,0.0,0.831
2020-12-01,2020,12,North-West,Kaduna,0.0,0,0.0,0.0,1.0,0.0
2021-01-01,2021,1,North-West,Kaduna,0.0,0,0.0,0.0,1.0,0.0
2021-02-01,2021,2,North-West,Kaduna,0.0,0,0.0,0.0,1.0,0.0
2021-03-01,2021,3,North-West,Kaduna,211.1,30,82.2,7.04,0.0,1.0
2021-04-01,2021,4,North-West,Kaduna,32.1,6,14.6,5.35,0.766,0.106
2021-05-01,2021,5,North-West,Kaduna,652.2,30,281.0,21.74,0.0,1.0
2021-06-01,2021,6,North-West,Kaduna,1086.4,30,501.1,36.21,0.0,1.0
2021-07-01,2021,7,North-West,Kaduna,1496.6,30,534.4,49.89,0.0,1.0
2021-08-01,2021,8,North-West,Kaduna,1056.8,30,410.9,35.23,0.0,1.0
2021-09-01,2021,9,North-West,Kaduna,940.6,30,374.6,31.35,0.0,1.0
2021-10-01,2021,10,North-West,Kaduna,456.2,30,177.0,15.21,0.0,1.0
2021-11-01,2021,11,North-West,Kaduna,193.7,30,91.3,6.46,0.0,1.0
2021-12-01,2021,12,North-West,Kaduna,235.0,30,105.4,7.83,0.0,1.0
2022-01-01,2022,1,North-West,Kaduna,18.6,4,9.2,4.65,0.0,1.0
2022-02-01,2022,2,North-West,Kaduna,0.0,0,0.0,0.0,1.0,0.0
2022-03-01,2022,3,North-West,Kaduna,165.8,30,57.6,5.53,0.0,1.0
2022-04-01,2022,4,North-West,Kaduna,1552.2,30,565.4,51.74,0.0,1.0
2022-05-01,2022,5,North-West,Kaduna,1231.2,30,489.2,41.04,0.0,1.0
2022-06-01,2022,6,North-West,Kaduna,954.2,30,369.8,31.81,0.0,1.0
2022-07-01,2022,7,North-West,Kaduna,197.8,30,90.3,6.59,0.434,0.258
2022-08-01,2022,8,North-West,Kaduna,393.5,30,136.4,13.12,0.0,0.383
2022-09-01,2022,9,North-West,Kaduna,369.2,30,156.7,12.31,0.0,0.548
2022-10-01,2022,10,North-West,Kaduna,71.7,14,25.5,5.12,0.355,0.229
2022-11-01,2022,11,North-West,Kaduna,0.0,0,0.0,0.0,1.0,0.0
2022-12-01,2022,12,North-West,Kaduna,0.0,0,0.0,0.0,1.0,0.0
2023-01-01,2023,1,North-West,Kaduna,0.0,0,0.0,0.0,1.0,0.0
2023-02-01,2023,2,North-West,Kaduna,0.0,0,0.0,0.0,1.0,0.0
2023-03-01,2023,3,North-West,Kaduna,339.4,30,121.1,11.31,0.0,1.0
2023-04-01,2023,4,North-West,Kaduna,464.8,30,215.3,15.49,0.0,1.0
2023-05-01,2023,5,North-West,Kaduna,952.2,30,357.1,31.74,0.0,1.0
2023-06-01,2023,6,North-West,Kaduna,126.9,25,56.4,5.08,0.497,0.224
2023-07-01,2023,7,North-West,Kaduna,164.9,30,71.5,5.5,0.528,0.204
2023-08-01,2023,8,North-West,Kaduna,176.8,30,87.5,5.89,0.504,0.246
2023-09-01,2023,9,North-West,Kaduna,192.3,30,89.6,6.41,0.327,0.313
2023-10-01,2023,10,North-West,Kaduna,46.1,9,21.1,5.12,0.585,0.19
2023-11-01,2023,11,North-West,Kaduna,2.0,0,0.7,2.0,0.85,0.052
2023-12-01,2023,12,North-West,Kaduna,0.0,0,0.0,0.0,1.0,0.0
1990-01-01,1990,1,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
1990-02-01,1990,2,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
1990-03-01,1990,3,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
1990-04-01,1990,4,North-West,Kano,15.2,3,5.6,5.07,0.245,0.278
1990-05-01,1990,5,North-West,Kano,110.1,22,33.3,5.0,0.0,0.605
1990-06-01,1990,6,North-West,Kano,107.4,21,37.7,5.11,0.0,0.388
1990-07-01,1990,7,North-West,Kano,203.0,30,74.8,6.77,0.0,0.437
1990-08-01,1990,8,North-West,Kano,167.2,30,80.7,5.57,0.224,0.375
1990-09-01,1990,9,North-West,Kano,102.4,20,50.5,5.12,0.187,0.401
1990-10-01,1990,10,North-West,Kano,49.7,10,15.0,4.97,0.0,0.51
1990-11-01,1990,11,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
1990-12-01,1990,12,North-West,Kano,0.1,0,0.0,0.1,0.0,0.0
1991-01-01,1991,1,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
1991-02-01,1991,2,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
1991-03-01,1991,3,North-West,Kano,2.6,1,1.1,2.6,0.496,0.213
1991-04-01,1991,4,North-West,Kano,28.4,6,13.5,4.73,0.0,0.671
1991-05-01,1991,5,North-West,Kano,154.5,30,49.5,5.15,0.0,0.899
1991-06-01,1991,6,North-West,Kano,118.4,24,35.9,4.93,0.0,0.369
1991-07-01,1991,7,North-West,Kano,192.3,30,59.2,6.41,0.0,0.345
1991-08-01,1991,8,North-West,Kano,237.9,30,108.5,7.93,0.0,0.504
1991-09-01,1991,9,North-West,Kano,65.9,13,26.7,5.07,0.477,0.212
1991-10-01,1991,10,North-West,Kano,20.0,4,7.2,5.0,0.32,0.245
1991-11-01,1991,11,North-West,Kano,0.1,0,0.0,0.1,0.978,0.0
1991-12-01,1991,12,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
1992-01-01,1992,1,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
1992-02-01,1992,2,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
1992-03-01,1992,3,North-West,Kano,1.6,0,0.7,1.6,0.69,0.136
1992-04-01,1992,4,North-West,Kano,32.1,6,11.4,5.35,0.0,0.567
1992-05-01,1992,5,North-West,Kano,88.7,18,30.6,4.93,0.0,0.556
1992-06-01,1992,6,North-West,Kano,100.0,20,48.9,5.0,0.0,0.503
1992-07-01,1992,7,North-West,Kano,207.8,30,83.1,6.93,0.0,0.485
1992-08-01,1992,8,North-West,Kano,259.6,30,118.1,8.65,0.0,0.548
1992-09-01,1992,9,North-West,Kano,146.6,29,63.4,5.06,0.0,0.503
1992-10-01,1992,10,North-West,Kano,27.2,5,10.1,5.44,0.075,0.343
1992-11-01,1992,11,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
1992-12-01,1992,12,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
1993-01-01,1993,1,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
1993-02-01,1993,2,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
1993-03-01,1993,3,North-West,Kano,3.2,1,1.0,3.2,0.379,0.194
1993-04-01,1993,4,North-West,Kano,21.5,4,10.7,5.38,0.0,0.532
1993-05-01,1993,5,North-West,Kano,81.6,16,28.0,5.1,0.0,0.508
1993-06-01,1993,6,North-West,Kano,139.7,28,42.1,4.99,0.0,0.433
1993-07-01,1993,7,North-West,Kano,216.2,30,74.3,7.21,0.0,0.434
1993-08-01,1993,8,North-West,Kano,234.1,30,78.6,7.8,0.0,0.365
1993-09-01,1993,9,North-West,Kano,152.5,30,59.0,5.08,0.0,0.469
1993-10-01,1993,10,North-West,Kano,18.8,4,9.0,4.7,0.361,0.306
1993-11-01,1993,11,North-West,Kano,1.8,0,0.8,1.8,0.597,0.179
1993-12-01,1993,12,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
1994-01-01,1994,1,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
1994-02-01,1994,2,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
1994-03-01,1994,3,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
1994-04-01,1994,4,North-West,Kano,24.0,5,11.5,4.8,0.0,0.571
1994-05-01,1994,5,North-West,Kano,29.7,6,14.6,4.95,0.461,0.265
1994-06-01,1994,6,North-West,Kano,132.7,27,54.8,4.91,0.0,0.564
1994-07-01,1994,7,North-West,Kano,192.6,30,61.0,6.42,0.0,0.356
1994-08-01,1994,8,North-West,Kano,303.1,30,93.1,10.1,0.0,0.432
1994-09-01,1994,9,North-West,Kano,232.0,30,70.9,7.73,0.0,0.563
1994-10-01,1994,10,North-West,Kano,105.6,21,52.1,5.03,0.0,1.0
1994-11-01,1994,11,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
1994-12-01,1994,12,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
1995-01-01,1995,1,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
1995-02-01,1995,2,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
1995-03-01,1995,3,North-West,Kano,2.3,0,0.8,2.3,0.554,0.155
1995-04-01,1995,4,North-West,Kano,29.1,6,10.0,4.85,0.0,0.497
1995-05-01,1995,5,North-West,Kano,50.3,10,16.2,5.03,0.087,0.294
1995-06-01,1995,6,North-West,Kano,153.6,30,76.8,5.12,0.0,0.79
1995-07-01,1995,7,North-West,Kano,200.9,30,63.7,6.7,0.0,0.372
1995-08-01,1995,8,North-West,Kano,278.9,30,109.2,9.3,0.0,0.507
1995-09-01,1995,9,North-West,Kano,175.0,30,85.9,5.83,0.0,0.682
1995-10-01,1995,10,North-West,Kano,36.4,7,14.5,5.2,0.0,0.493
1995-11-01,1995,11,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
1995-12-01,1995,12,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
1996-01-01,1996,1,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
1996-02-01,1996,2,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
1996-03-01,1996,3,North-West,Kano,2.5,0,1.0,2.5,0.515,0.194
1996-04-01,1996,4,North-West,Kano,7.8,2,3.5,3.9,0.612,0.174
1996-05-01,1996,5,North-West,Kano,100.5,20,30.9,5.03,0.0,0.561
1996-06-01,1996,6,North-West,Kano,160.0,30,51.3,5.33,0.0,0.528
1996-07-01,1996,7,North-West,Kano,211.1,30,96.6,7.04,0.0,0.564
1996-08-01,1996,8,North-West,Kano,256.1,30,89.6,8.54,0.0,0.416
1996-09-01,1996,9,North-West,Kano,197.8,30,77.2,6.59,0.0,0.613
1996-10-01,1996,10,North-West,Kano,57.1,11,24.7,5.19,0.0,0.84
1996-11-01,1996,11,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
1996-12-01,1996,12,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
1997-01-01,1997,1,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
1997-02-01,1997,2,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
1997-03-01,1997,3,North-West,Kano,4.4,1,2.0,4.4,0.147,0.388
1997-04-01,1997,4,North-West,Kano,27.1,5,11.9,5.42,0.0,0.591
1997-05-01,1997,5,North-West,Kano,104.0,21,42.5,4.95,0.0,0.772
1997-06-01,1997,6,North-West,Kano,174.5,30,85.3,5.82,0.0,0.877
1997-07-01,1997,7,North-West,Kano,146.3,29,67.5,5.04,0.146,0.394
1997-08-01,1997,8,North-West,Kano,229.6,30,78.4,7.65,0.0,0.364
1997-09-01,1997,9,North-West,Kano,111.4,22,34.5,5.06,0.115,0.274
1997-10-01,1997,10,North-West,Kano,32.0,6,11.5,5.33,0.0,0.391
1997-11-01,1997,11,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
1997-12-01,1997,12,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
1998-01-01,1998,1,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
1998-02-01,1998,2,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
1998-03-01,1998,3,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
1998-04-01,1998,4,North-West,Kano,41.3,8,16.7,5.16,0.0,0.83
1998-05-01,1998,5,North-West,Kano,73.4,15,24.3,4.89,0.0,0.441
1998-06-01,1998,6,North-West,Kano,112.6,23,33.9,4.9,0.0,0.349
1998-07-01,1998,7,North-West,Kano,202.8,30,82.2,6.76,0.0,0.48
1998-08-01,1998,8,North-West,Kano,288.0,30,135.2,9.6,0.0,0.628
1998-09-01,1998,9,North-West,Kano,243.1,30,120.5,8.1,0.0,0.957
1998-10-01,1998,10,North-West,Kano,29.8,6,12.0,4.97,0.0,0.408
1998-11-01,1998,11,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
1998-12-01,1998,12,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
1999-01-01,1999,1,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
1999-02-01,1999,2,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
1999-03-01,1999,3,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
1999-04-01,1999,4,North-West,Kano,1.0,0,0.5,1.0,0.95,0.025
1999-05-01,1999,5,North-West,Kano,14.2,3,5.9,4.73,0.742,0.107
1999-06-01,1999,6,North-West,Kano,17.8,4,6.0,4.45,0.817,0.062
1999-07-01,1999,7,North-West,Kano,37.0,7,17.7,5.29,0.784,0.103
1999-08-01,1999,8,North-West,Kano,71.7,14,27.9,5.12,0.667,0.13
1999-09-01,1999,9,North-West,Kano,61.9,12,23.1,5.16,0.508,0.183
1999-10-01,1999,10,North-West,Kano,66.1,13,23.3,5.08,0.0,0.792
1999-11-01,1999,11,North-West,Kano,0.2,0,0.1,0.2,0.955,0.022
1999-12-01,1999,12,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
2000-01-01,2000,1,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
2000-02-01,2000,2,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
2000-03-01,2000,3,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
2000-04-01,2000,4,North-West,Kano,3.1,1,1.2,3.1,0.846,0.06
2000-05-01,2000,5,North-West,Kano,44.4,9,19.7,4.93,0.194,0.358
2000-06-01,2000,6,North-West,Kano,163.0,30,80.9,5.43,0.0,0.832
2000-07-01,2000,7,North-West,Kano,206.3,30,77.5,6.88,0.0,0.452
2000-08-01,2000,8,North-West,Kano,149.1,30,73.9,4.97,0.308,0.343
2000-09-01,2000,9,North-West,Kano,123.3,25,57.4,4.93,0.021,0.456
2000-10-01,2000,10,North-West,Kano,24.2,5,12.0,4.84,0.177,0.408
2000-11-01,2000,11,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
2000-12-01,2000,12,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
2001-01-01,2001,1,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
2001-02-01,2001,2,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
2001-03-01,2001,3,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
2001-04-01,2001,4,North-West,Kano,43.1,9,20.1,4.79,0.0,0.999
2001-05-01,2001,5,North-West,Kano,76.1,15,27.8,5.07,0.0,0.505
2001-06-01,2001,6,North-West,Kano,111.1,22,50.7,5.05,0.0,0.521
2001-07-01,2001,7,North-West,Kano,230.9,30,80.9,7.7,0.0,0.472
2001-08-01,2001,8,North-West,Kano,251.1,30,76.2,8.37,0.0,0.354
2001-09-01,2001,9,North-West,Kano,80.4,16,28.5,5.03,0.362,0.226
2001-10-01,2001,10,North-West,Kano,3.3,1,1.3,3.3,0.888,0.044
2001-11-01,2001,11,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
2001-12-01,2001,12,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
2002-01-01,2002,1,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
2002-02-01,2002,2,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
2002-03-01,2002,3,North-West,Kano,0.7,0,0.3,0.7,0.864,0.058
2002-04-01,2002,4,North-West,Kano,21.1,4,10.2,5.28,0.0,0.507
2002-05-01,2002,5,North-West,Kano,31.6,6,11.2,5.27,0.426,0.203
2002-06-01,2002,6,North-West,Kano,71.2,14,21.6,5.09,0.268,0.222
2002-07-01,2002,7,North-West,Kano,167.5,30,69.2,5.58,0.022,0.404
2002-08-01,2002,8,North-West,Kano,170.4,30,64.7,5.68,0.209,0.3
2002-09-01,2002,9,North-West,Kano,118.2,24,55.3,4.92,0.061,0.439
2002-10-01,2002,10,North-West,Kano,37.2,7,15.3,5.31,0.0,0.52
2002-11-01,2002,11,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
2002-12-01,2002,12,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
2003-01-01,2003,1,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
2003-02-01,2003,2,North-West,Kano,0.2,0,0.1,0.2,0.0,1.0
2003-03-01,2003,3,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
2003-04-01,2003,4,North-West,Kano,42.4,8,14.4,5.3,0.0,0.716
2003-05-01,2003,5,North-West,Kano,27.0,5,13.4,5.4,0.51,0.243
2003-06-01,2003,6,North-West,Kano,77.7,16,33.7,4.86,0.201,0.347
2003-07-01,2003,7,North-West,Kano,157.9,30,52.0,5.26,0.078,0.303
2003-08-01,2003,8,North-West,Kano,133.5,27,58.6,4.94,0.38,0.272
2003-09-01,2003,9,North-West,Kano,176.2,30,58.0,5.87,0.0,0.461
2003-10-01,2003,10,North-West,Kano,31.3,6,11.2,5.22,0.0,0.381
2003-11-01,2003,11,North-West,Kano,0.1,0,0.0,0.1,0.978,0.0
2003-12-01,2003,12,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
2004-01-01,2004,1,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
2004-02-01,2004,2,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
2004-03-01,2004,3,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
2004-04-01,2004,4,North-West,Kano,14.8,3,6.0,4.93,0.265,0.298
2004-05-01,2004,5,North-West,Kano,97.6,20,40.1,4.88,0.0,0.728
2004-06-01,2004,6,North-West,Kano,45.8,9,21.6,5.09,0.529,0.222
2004-07-01,2004,7,North-West,Kano,84.9,17,32.4,4.99,0.505,0.189
2004-08-01,2004,8,North-West,Kano,72.1,14,22.6,5.15,0.665,0.105
2004-09-01,2004,9,North-West,Kano,32.0,6,15.8,5.33,0.746,0.125
2004-10-01,2004,10,North-West,Kano,2.0,0,0.7,2.0,0.932,0.024
2004-11-01,2004,11,North-West,Kano,0.2,0,0.1,0.2,0.955,0.022
2004-12-01,2004,12,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
2005-01-01,2005,1,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
2005-02-01,2005,2,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
2005-03-01,2005,3,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
2005-04-01,2005,4,North-West,Kano,9.9,2,3.3,4.95,0.508,0.164
2005-05-01,2005,5,North-West,Kano,43.3,9,17.6,4.81,0.214,0.32
2005-06-01,2005,6,North-West,Kano,105.3,21,38.2,5.01,0.0,0.393
2005-07-01,2005,7,North-West,Kano,94.6,19,35.0,4.98,0.448,0.204
2005-08-01,2005,8,North-West,Kano,128.6,26,58.4,4.95,0.403,0.271
2005-09-01,2005,9,North-West,Kano,119.2,24,42.3,4.97,0.053,0.336
2005-10-01,2005,10,North-West,Kano,10.6,2,3.8,5.3,0.64,0.129
2005-11-01,2005,11,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
2005-12-01,2005,12,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
2006-01-01,2006,1,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
2006-02-01,2006,2,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
2006-03-01,2006,3,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
2006-04-01,2006,4,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
2006-05-01,2006,5,North-West,Kano,30.6,6,14.4,5.1,0.444,0.261
2006-06-01,2006,6,North-West,Kano,20.1,4,9.8,5.03,0.793,0.101
2006-07-01,2006,7,North-West,Kano,58.1,12,27.5,4.84,0.661,0.16
2006-08-01,2006,8,North-West,Kano,266.0,30,100.7,8.87,0.0,0.467
2006-09-01,2006,9,North-West,Kano,72.4,14,23.4,5.17,0.425,0.186
2006-10-01,2006,10,North-West,Kano,11.5,2,3.8,5.75,0.609,0.129
2006-11-01,2006,11,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
2006-12-01,2006,12,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
2007-01-01,2007,1,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
2007-02-01,2007,2,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
2007-03-01,2007,3,North-West,Kano,0.6,0,0.3,0.6,0.884,0.058
2007-04-01,2007,4,North-West,Kano,23.8,5,9.3,4.76,0.0,0.462
2007-05-01,2007,5,North-West,Kano,58.6,12,21.9,4.88,0.0,0.398
2007-06-01,2007,6,North-West,Kano,120.5,24,37.5,5.02,0.0,0.386
2007-07-01,2007,7,North-West,Kano,182.5,30,84.6,6.08,0.0,0.494
2007-08-01,2007,8,North-West,Kano,329.1,30,101.3,10.97,0.0,0.47
2007-09-01,2007,9,North-West,Kano,122.9,25,52.8,4.92,0.024,0.419
2007-10-01,2007,10,North-West,Kano,20.7,4,7.1,5.18,0.296,0.241
2007-11-01,2007,11,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
2007-12-01,2007,12,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
2008-01-01,2008,1,North-West,Kano,0.2,0,0.1,0.2,0.663,0.168
2008-02-01,2008,2,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
2008-03-01,2008,3,North-West,Kano,0.1,0,0.0,0.1,0.981,0.0
2008-04-01,2008,4,North-West,Kano,2.2,0,1.0,2.2,0.891,0.05
2008-05-01,2008,5,North-West,Kano,48.9,10,16.3,4.89,0.112,0.296
2008-06-01,2008,6,North-West,Kano,60.0,12,24.1,5.0,0.383,0.248
2008-07-01,2008,7,North-West,Kano,211.2,30,65.9,7.04,0.0,0.385
2008-08-01,2008,8,North-West,Kano,234.2,30,75.7,7.81,0.0,0.351
2008-09-01,2008,9,North-West,Kano,156.5,30,72.4,5.22,0.0,0.575
2008-10-01,2008,10,North-West,Kano,29.8,6,11.5,4.97,0.0,0.391
2008-11-01,2008,11,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
2008-12-01,2008,12,North-West,Kano,0.3,0,0.1,0.3,0.0,1.0
2009-01-01,2009,1,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
2009-02-01,2009,2,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
2009-03-01,2009,3,North-West,Kano,0.0,0,0.0,0.0,1.0,0.0
2009-04-01,2009,4,North-West,Kano,13.9,3,5.4,4.63,0.309,0.268
